year,round,driverId,constructorId,position,Q1,Q2,Q3
2023,8,bottas,alfa,15,1:22.332,1:21.821,
2023,8,tsunoda,alphatauri,16,1:22.746,,
2023,8,gasly,alpine,17,1:22.886,,
2023,8,de_vries,alphatauri,18,1:23.137,,
2023,8,sargeant,williams,19,1:23.337,,
2023,8,zhou,alfa,20,1:23.342,,
2023,9,max_verstappen,red_bull,1,1:05.116,1:04.951,1:04.391
2023,9,leclerc,ferrari,2,1:05.577,1:05.087,1:04.439
2023,9,sainz,ferrari,3,1:05.339,1:04.975,1:04.581
2023,9,norris,mclaren,4,1:05.617,1:05.038,1:04.658
2023,9,hamilton,mercedes,5,1:05.673,1:05.188,1:04.819
2023,9,stroll,aston_martin,6,1:05.710,1:05.121,1:04.893
2023,9,alonso,aston_martin,7,1:05.655,1:05.181,1:04.911
2023,9,hulkenberg,haas,8,1:05.740,1:05.362,1:05.090
2023,9,gasly,alpine,9,1:05.515,1:05.308,1:05.170
2023,9,albon,williams,10,1:05.673,1:05.387,1:05.823
2023,9,russell,mercedes,11,1:05.686,1:05.428,
2023,9,ocon,alpine,12,1:05.729,1:05.453,
2023,9,piastri,mclaren,13,1:05.683,1:05.605,
2023,9,bottas,alfa,14,1:05.763,1:05.680,
2023,9,perez,red_bull,15,1:05.177,2:06.688,
2023,9,tsunoda,alphatauri,16,1:05.784,,
2023,9,zhou,alfa,17,1:05.818,,
2023,9,sargeant,williams,18,1:05.948,,
2023,9,kevin_magnussen,haas,19,1:05.971,,
2023,9,de_vries,alphatauri,20,1:05.974,,
2023,10,max_verstappen,red_bull,1,1:29.428,1:27.702,1:26.720
2023,10,norris,mclaren,2,1:28.917,1:28.042,1:26.961
2023,10,piastri,mclaren,3,1:29.874,1:27.845,1:27.092
2023,10,leclerc,ferrari,4,1:29.143,1:28.361,1:27.136
2023,10,sainz,ferrari,5,1:29.865,1:28.265,1:27.148
2023,10,russell,mercedes,6,1:29.412,1:28.782,1:27.155
2023,10,hamilton,mercedes,7,1:29.415,1:28.545,1:27.211
2023,10,albon,williams,8,1:29.466,1:28.067,1:27.530
2023,10,alonso,aston_martin,9,1:29.949,1:28.368,1:27.659
2023,10,gasly,alpine,10,1:29.533,1:28.751,1:27.689
2023,10,hulkenberg,haas,11,1:29.603,1:28.896,
2023,10,stroll,aston_martin,12,1:29.448,1:28.935,
2023,10,ocon,alpine,13,1:29.700,1:28.956,
2023,10,sargeant,williams,14,1:29.873,1:29.031,
2023,10,perez,red_bull,15,1:29.968,,
2023,10,bottas,alfa,15,1:29.798,,
2023,10,tsunoda,alphatauri,16,1:30.025,,
2023,10,zhou,alfa,17,1:30.123,,
2023,10,de_vries,alphatauri,18,1:30.513,,
2023,10,kevin_magnussen,haas,19,1:32.378,,
2023,11,hamilton,mercedes,1,1:18.577,1:17.427,1:16.609
2023,11,max_verstappen,red_bull,2,1:18.318,1:17.547,1:16.612
2023,11,norris,mclaren,3,1:18.697,1:17.328,1:16.694
2023,11,piastri,mclaren,4,1:18.464,1:17.571,1:16.905
2023,11,zhou,alfa,5,1:18.143,1:17.700,1:16.971
2023,11,leclerc,ferrari,6,1:18.440,1:17.580,1:16.992
2023,11,bottas,alfa,7,1:18.775,1:17.563,1:17.034
2023,11,alonso,aston_martin,8,1:18.580,1:17.701,1:17.035
2023,11,perez,red_bull,9,1:18.360,1:17.675,1:17.045
2023,11,hulkenberg,haas,10,1:18.695,1:17.652,1:17.186
2023,11,sainz,ferrari,11,1:18.393,1:17.703,
2023,11,ocon,alpine,12,1:18.854,1:17.841,
2023,11,ricciardo,alphatauri,13,1:18.906,1:18.002,
2023,11,stroll,aston_martin,14,1:18.782,1:18.144,
2023,11,gasly,alpine,15,1:18.743,1:18.217,
2023,11,albon,williams,16,1:18.917,,
2023,11,tsunoda,alphatauri,17,1:18.919,,
2023,11,russell,mercedes,18,1:19.027,,
2023,11,kevin_magnussen,haas,19,1:19.206,,
2023,11,sargeant,williams,20,1:19.248,,
2023,12,max_verstappen,red_bull,1,1:58.515,1:52.784,1:46.168
2023,12,leclerc,ferrari,2,1:58.300,1:52.017,1:46.988
2023,12,perez,red_bull,3,1:58.899,1:52.353,1:47.045
2023,12,hamilton,mercedes,4,1:58.563,1:52.345,1:47.087
2023,12,sainz,ferrari,5,1:58.688,1:51.711,1:47.152
2023,12,piastri,mclaren,6,1:58.872,1:51.534,1:47.365
2023,12,norris,mclaren,7,1:59.981,1:52.252,1:47.669
2023,12,russell,mercedes,8,1:59.035,1:52.605,1:47.805
2023,12,alonso,aston_martin,9,1:58.834,1:52.751,1:47.843
2023,12,stroll,aston_martin,10,1:59.663,1:52.193,1:48.841
2023,12,tsunoda,alphatauri,11,1:59.044,1:53.148,
2023,12,gasly,alpine,12,1:59.511,1:53.671,
2023,12,kevin_magnussen,haas,13,2:00.020,1:54.160,
2023,12,bottas,alfa,14,1:59.484,1:54.694,
2023,12,ocon,alpine,15,1:59.634,1:56.372,
2023,12,albon,williams,16,2:00.314,,
2023,12,zhou,alfa,17,2:00.832,,
2023,12,sargeant,williams,18,2:01.535,,
2023,12,ricciardo,alphatauri,19,2:02.159,,
2023,12,hulkenberg,haas,20,2:03.166,,
2023,13,max_verstappen,red_bull,1,1:20.965,1:18.856,1:10.567
2023,13,norris,mclaren,2,1:21.276,1:19.769,1:11.104
2023,13,russell,mercedes,3,1:21.345,1:19.620,1:11.294
2023,13,albon,williams,4,1:20.939,1:19.399,1:11.419
2023,13,alonso,aston_martin,5,1:21.840,1:19.429,1:11.506
2023,13,sainz,ferrari,6,1:21.321,1:19.929,1:11.754
2023,13,perez,red_bull,7,1:21.972,1:19.856,1:11.880
2023,13,piastri,mclaren,8,1:21.231,1:19.392,1:11.938
2023,13,leclerc,ferrari,9,1:22.019,1:19.600,1:12.665
2023,13,sargeant,williams,10,1:22.036,1:20.067,1:16.748
2023,13,stroll,aston_martin,11,1:21.570,1:20.121,
2023,13,gasly,alpine,12,1:21.735,1:20.128,
2023,13,hamilton,mercedes,13,1:21.919,1:20.151,
2023,13,tsunoda,alphatauri,14,1:21.781,1:20.230,
2023,13,hulkenberg,haas,15,1:21.891,1:20.250,
2023,13,zhou,alfa,16,1:22.067,,
2023,13,ocon,alpine,17,1:22.110,,
2023,13,kevin_magnussen,haas,18,1:22.192,,
2023,13,bottas,alfa,19,1:22.260,,
2023,13,lawson,alphatauri,20,1:23.420,,
2023,14,sainz,ferrari,1,1:21.965,1:20.991,1:20.294
2023,14,max_verstappen,red_bull,2,1:21.573,1:20.937,1:20.307
2023,14,leclerc,ferrari,3,1:21.788,1:20.977,1:20.361
2023,14,russell,mercedes,4,1:22.148,1:21.382,1:20.671
2023,14,perez,red_bull,5,1:21.911,1:21.240,1:20.688
2023,14,albon,williams,6,1:21.661,1:21.272,1:20.760
2023,14,piastri,mclaren,7,1:22.106,1:21.527,1:20.785
2023,14,hamilton,mercedes,8,1:21.977,1:21.369,1:20.820
2023,14,norris,mclaren,9,1:21.995,1:21.581,1:20.979
2023,14,alonso,aston_martin,10,1:22.043,1:21.543,1:21.417
2023,14,tsunoda,alphatauri,11,1:21.852,1:21.594,
2023,14,lawson,alphatauri,12,1:22.112,1:21.758,
2023,14,hulkenberg,haas,13,1:22.343,1:21.776,
2023,14,bottas,alfa,14,1:22.249,1:21.940,
2023,14,sargeant,williams,15,1:21.930,1:21.944,
2023,14,zhou,alfa,16,1:22.390,,
2023,14,gasly,alpine,17,1:22.545,,
2023,14,ocon,alpine,18,1:22.548,,
2023,14,kevin_magnussen,haas,19,1:22.592,,
2023,14,stroll,aston_martin,20,1:22.860,,
2023,15,sainz,ferrari,1,1:32.339,1:31.439,1:30.984
2023,15,russell,mercedes,2,1:32.331,1:31.743,1:31.056
2023,15,leclerc,ferrari,3,1:32.406,1:32.012,1:31.063
2023,15,norris,mclaren,4,1:32.483,1:31.951,1:31.270
2023,15,hamilton,mercedes,5,1:32.651,1:32.019,1:31.485
2023,15,kevin_magnussen,haas,6,1:32.242,1:31.892,1:31.575
2023,15,alonso,aston_martin,7,1:32.584,1:31.835,1:31.615
2023,15,ocon,alpine,8,1:32.369,1:32.089,1:31.673
2023,15,hulkenberg,haas,9,1:32.100,1:31.994,1:31.808
2023,15,lawson,alphatauri,10,1:32.215,1:32.166,1:32.268
2023,15,max_verstappen,red_bull,11,1:32.398,1:32.173,
2023,15,gasly,alpine,12,1:32.452,1:32.274,
2023,15,perez,red_bull,13,1:32.099,1:32.310,
2023,15,albon,williams,14,1:32.668,1:33.719,
2023,15,tsunoda,alphatauri,15,1:31.991,,
2023,15,bottas,alfa,16,1:32.809,,
2023,15,piastri,mclaren,17,1:32.902,,
2023,15,sargeant,williams,18,1:33.252,,
2023,15,zhou,alfa,19,1:33.258,,
2023,15,stroll,aston_martin,20,1:33.397,,
2023,16,max_verstappen,red_bull,1,1:29.878,1:29.964,1:28.877
2023,16,piastri,mclaren,2,1:30.439,1:30.122,1:29.458
2023,16,norris,mclaren,3,1:30.063,1:30.296,1:29.493
2023,16,leclerc,ferrari,4,1:30.393,1:29.940,1:29.542
2023,16,perez,red_bull,5,1:30.652,1:29.965,1:29.650
2023,16,sainz,ferrari,6,1:30.651,1:30.067,1:29.850
2023,16,hamilton,mercedes,7,1:30.811,1:30.040,1:29.908
2023,16,russell,mercedes,8,1:30.811,1:30.268,1:30.219
2023,16,tsunoda,alphatauri,9,1:30.733,1:30.204,1:30.303
2023,16,alonso,aston_martin,10,1:30.971,1:30.465,1:30.560
2023,16,lawson,alphatauri,11,1:30.425,1:30.508,
2023,16,gasly,alpine,12,1:30.843,1:30.509,
2023,16,albon,williams,13,1:30.941,1:30.537,
2023,16,ocon,alpine,14,1:30.960,1:30.586,
2023,16,kevin_magnussen,haas,15,1:30.976,1:30.665,
2023,16,bottas,alfa,16,1:31.049,,
2023,16,stroll,aston_martin,17,1:31.181,,
2023,16,hulkenberg,haas,18,1:31.299,,
2023,16,zhou,alfa,19,1:31.398,,
2023,16,sargeant,williams,20,,,
2023,17,max_verstappen,red_bull,1,1:25.007,1:24.483,1:23.778
2023,17,russell,mercedes,2,1:25.334,1:24.827,1:24.219
2023,17,hamilton,mercedes,3,1:26.076,1:24.381,1:24.305
2023,17,alonso,aston_martin,4,1:25.223,1:25.241,1:24.369
2023,17,leclerc,ferrari,5,1:25.452,1:25.079,1:24.424
2023,17,piastri,mclaren,6,1:25.266,1:24.724,1:24.540
2023,17,gasly,alpine,7,1:25.566,1:24.918,1:24.553
2023,17,ocon,alpine,8,1:25.711,1:24.928,1:24.763
2023,17,bottas,alfa,9,1:26.038,1:25.297,1:25.058
2023,17,norris,mclaren,10,1:25.131,1:24.685,
2023,17,tsunoda,alphatauri,11,1:26.058,1:25.301,
2023,17,sainz,ferrari,12,1:25.808,1:25.328,
2023,17,perez,red_bull,13,1:25.991,1:25.462,
2023,17,albon,williams,14,1:26.118,1:25.707,
2023,17,hulkenberg,haas,15,1:25.904,1:25.783,
2023,17,sargeant,williams,16,1:26.210,,
2023,17,stroll,aston_martin,17,1:26.345,,
2023,17,lawson,alphatauri,18,1:26.635,,
2023,17,kevin_magnussen,haas,19,1:27.046,,
2023,17,zhou,alfa,20,1:27.432,,
2023,18,leclerc,ferrari,1,1:36.061,1:35.004,1:34.723
2023,18,norris,mclaren,2,1:35.110,1:35.441,1:34.853
2023,18,hamilton,mercedes,3,1:35.091,1:35.240,1:34.862
2023,18,sainz,ferrari,4,1:35.824,1:35.302,1:34.945
2023,18,russell,mercedes,5,1:36.165,1:35.606,1:35.079
2023,18,max_verstappen,red_bull,6,1:35.346,1:35.008,1:35.081
2023,18,gasly,alpine,7,1:36.158,1:35.496,1:35.089
2023,18,ocon,alpine,8,1:36.131,1:35.413,1:35.154
2023,18,perez,red_bull,9,1:35.989,1:35.679,1:35.173
2023,18,piastri,mclaren,10,1:36.064,1:35.576,1:35.467
2023,18,tsunoda,alphatauri,11,1:35.913,1:35.697,
2023,18,zhou,alfa,12,1:36.052,1:35.698,
2023,18,bottas,alfa,13,1:36.082,1:35.858,
2023,18,kevin_magnussen,haas,14,1:36.009,1:35.880,
2023,18,ricciardo,alphatauri,15,1:36.213,1:35.974,
2023,18,hulkenberg,haas,16,1:36.235,,
2023,18,alonso,aston_martin,17,1:36.268,,
2023,18,albon,williams,18,1:36.315,,
2023,18,stroll,aston_martin,19,1:36.589,,
2023,18,sargeant,williams,20,1:36.827,,
2023,19,leclerc,ferrari,1,1:18.401,1:17.901,1:17.166
2023,19,sainz,ferrari,2,1:18.755,1:18.382,1:17.233
2023,19,max_verstappen,red_bull,3,1:18.099,1:17.625,1:17.263
2023,19,ricciardo,alphatauri,4,1:18.341,1:17.706,1:17.382
2023,19,perez,red_bull,5,1:18.553,1:18.124,1:17.423
2023,19,hamilton,mercedes,6,1:18.677,1:17.571,1:17.454
2023,19,piastri,mclaren,7,1:18.241,1:17.874,1:17.623
2023,19,russell,mercedes,8,1:18.893,1:17.673,1:17.674
2023,19,bottas,alfa,9,1:18.429,1:18.016,1:18.032
2023,19,zhou,alfa,10,1:19.016,1:18.440,1:18.050
2023,19,gasly,alpine,11,1:18.945,1:18.521,
2023,19,hulkenberg,haas,12,1:18.969,1:18.524,
2023,19,alonso,aston_martin,13,1:18.848,1:18.738,
2023,19,albon,williams,14,1:18.828,1:19.147,
2023,19,tsunoda,alphatauri,15,1:18.890,,
2023,19,ocon,alpine,16,1:19.080,,
2023,19,kevin_magnussen,haas,17,1:19.163,,
2023,19,stroll,aston_martin,18,1:19.227,,
2023,19,norris,mclaren,19,1:21.554,,
2023,19,sargeant,williams,20,,,
2023,20,max_verstappen,red_bull,1,1:10.436,1:10.162,1:10.727
2023,20,leclerc,ferrari,2,1:10.472,1:10.303,1:11.021
2023,20,stroll,aston_martin,3,1:10.551,1:10.375,1:11.344
2023,20,alonso,aston_martin,4,1:10.557,1:10.237,1:11.387
2023,20,hamilton,mercedes,5,1:10.604,1:10.266,1:11.469
2023,20,russell,mercedes,6,1:10.340,1:10.316,1:11.590
2023,20,norris,mclaren,7,1:10.623,1:10.021,1:11.987
2023,20,sainz,ferrari,8,1:10.624,1:10.254,1:11.989
2023,20,perez,red_bull,9,1:10.668,1:10.219,1:12.321
2023,20,piastri,mclaren,10,1:10.519,1:10.330,
2023,20,hulkenberg,haas,11,1:10.475,1:10.547,
2023,20,ocon,alpine,12,1:10.763,1:10.562,
2023,20,gasly,alpine,13,1:10.793,1:10.567,
2023,20,kevin_magnussen,haas,14,1:10.602,1:10.723,
2023,20,albon,williams,15,1:10.621,1:10.840,
2023,20,tsunoda,alphatauri,16,1:10.837,,
2023,20,ricciardo,alphatauri,17,1:10.843,,
2023,20,bottas,alfa,18,1:10.955,,
2023,20,sargeant,williams,19,1:11.035,,
2023,20,zhou,alfa,20,1:11.275,,
2023,21,leclerc,ferrari,1,1:33.617,1:32.775,1:32.726
2023,21,sainz,ferrari,2,1:33.851,1:33.338,1:32.770
2023,21,max_verstappen,red_bull,3,1:34.190,1:33.572,1:33.104
2023,21,russell,mercedes,4,1:34.137,1:33.351,1:33.112
2023,21,gasly,alpine,5,1:34.272,1:33.494,1:33.239
2023,21,albon,williams,6,1:34.634,1:33.588,1:33.323
2023,21,sargeant,williams,7,1:34.525,1:33.733,1:33.513
2023,21,bottas,alfa,8,1:34.305,1:33.809,1:33.525
2023,21,kevin_magnussen,haas,9,1:34.337,1:33.664,1:33.537
2023,21,alonso,aston_martin,10,1:34.422,1:33.617,1:33.555
2023,21,hamilton,mercedes,11,1:34.307,1:33.837,
2023,21,perez,red_bull,12,1:34.574,1:33.855,
2023,21,hulkenberg,haas,13,1:34.265,1:33.979,
2023,21,stroll,aston_martin,14,1:34.504,1:34.199,
2023,21,ricciardo,alphatauri,15,1:34.683,1:34.308,
2023,21,norris,mclaren,16,1:34.703,,
2023,21,ocon,alpine,17,1:34.834,,
2023,21,zhou,alfa,18,1:34.849,,
2023,21,piastri,mclaren,19,1:34.850,,
2023,21,tsunoda,alphatauri,20,1:36.447,,
2023,22,max_verstappen,red_bull,1,1:24.160,1:23.740,1:23.445
2023,22,leclerc,ferrari,2,1:24.459,1:23.969,1:23.584
2023,22,piastri,mclaren,3,1:24.487,1:24.278,1:23.782
2023,22,russell,mercedes,4,1:24.337,1:24.013,1:23.788
2023,22,norris,mclaren,5,1:24.368,1:23.920,1:23.816
2023,22,tsunoda,alphatauri,6,1:24.286,1:24.207,1:23.968
2023,22,alonso,aston_martin,7,1:24.501,1:24.131,1:24.084
2023,22,hulkenberg,haas,8,1:24.425,1:24.213,1:24.108
2023,22,perez,red_bull,9,1:24.209,1:24.116,1:24.171
2023,22,gasly,alpine,10,1:24.600,1:24.078,1:24.548
2023,22,hamilton,mercedes,11,1:24.437,1:24.359,
2023,22,ocon,alpine,12,1:24.565,1:24.391,
2023,22,stroll,aston_martin,13,1:24.405,1:24.422,
2023,22,albon,williams,14,1:24.298,1:24.439,
2023,22,ricciardo,alphatauri,15,1:24.461,1:24.442,
2023,22,sainz,ferrari,16,1:24.738,,
2023,22,kevin_magnussen,haas,17,1:24.764,,
2023,22,bottas,alfa,18,1:24.788,,
2023,22,zhou,alfa,19,1:25.159,,
2023,22,sargeant,williams,20,,,
2024,1,max_verstappen,red_bull,1,1:30.031,1:29.374,1:29.179
2024,1,leclerc,ferrari,2,1:30.243,1:29.165,1:29.407
2024,1,russell,mercedes,3,1:30.350,1:29.922,1:29.485
2024,1,sainz,ferrari,4,1:29.909,1:29.573,1:29.507
2024,1,perez,red_bull,5,1:30.221,1:29.932,1:29.537
2024,1,alonso,aston_martin,6,1:30.179,1:29.801,1:29.542
2024,1,norris,mclaren,7,1:30.143,1:29.941,1:29.614
2024,1,piastri,mclaren,8,1:30.531,1:30.122,1:29.683
2024,1,hamilton,mercedes,9,1:30.451,1:29.718,1:29.710
2024,1,hulkenberg,haas,10,1:30.566,1:29.851,1:30.502
2024,1,tsunoda,rb,11,1:30.481,1:30.129,
2024,1,stroll,aston_martin,12,1:29.965,1:30.200,
2024,1,albon,williams,13,1:30.397,1:30.221,
2024,1,ricciardo,rb,14,1:30.562,1:30.278,
2024,1,kevin_magnussen,haas,15,1:30.646,1:30.529,
2024,1,bottas,sauber,16,1:30.756,,
2024,1,zhou,sauber,17,1:30.757,,
2024,1,sargeant,williams,18,1:30.770,,
2024,1,ocon,alpine,19,1:30.793,,
2024,1,gasly,alpine,20,1:30.948,,
2024,2,max_verstappen,red_bull,1,1:28.171,1:28.033,1:27.472
2024,2,leclerc,ferrari,2,1:28.318,1:28.112,1:27.791
2024,2,perez,red_bull,3,1:28.638,1:28.467,1:27.807
2024,2,alonso,aston_martin,4,1:28.706,1:28.122,1:27.846
2024,2,piastri,mclaren,5,1:28.755,1:28.343,1:28.089
2024,2,norris,mclaren,6,1:28.805,1:28.479,1:28.132
2024,2,russell,mercedes,7,1:28.749,1:28.448,1:28.316
2024,2,hamilton,mercedes,8,1:28.994,1:28.606,1:28.460
2024,2,tsunoda,rb,9,1:28.988,1:28.564,1:28.547
2024,2,stroll,aston_martin,10,1:28.250,1:28.578,1:28.572
2024,2,bearman,ferrari,11,1:28.984,1:28.642,
2024,2,albon,williams,12,1:29.107,1:28.980,
2024,2,kevin_magnussen,haas,13,1:29.069,1:29.020,
2024,2,ricciardo,rb,14,1:29.065,1:29.025,
2024,2,hulkenberg,haas,15,1:29.055,,
2024,2,bottas,sauber,16,1:29.179,,
2024,2,ocon,alpine,17,1:29.475,,
2024,2,gasly,alpine,18,1:29.479,,
2024,2,sargeant,williams,19,1:29.526,,
2024,2,zhou,sauber,20,,,
2024,3,max_verstappen,red_bull,1,1:16.819,1:16.387,1:15.915
2024,3,sainz,ferrari,2,1:16.731,1:16.189,1:16.185
2024,3,perez,red_bull,3,1:16.805,1:16.631,1:16.274
2024,3,norris,mclaren,4,1:17.430,1:16.750,1:16.315
2024,3,leclerc,ferrari,5,1:16.984,1:16.304,1:16.435
2024,3,piastri,mclaren,6,1:17.369,1:16.601,1:16.572
2024,3,russell,mercedes,7,1:17.062,1:16.901,1:16.724
2024,3,tsunoda,rb,8,1:17.356,1:16.791,1:16.788
2024,3,stroll,aston_martin,9,1:17.376,1:16.780,1:17.072
2024,3,alonso,aston_martin,10,1:16.991,1:16.710,1:17.552
2024,3,hamilton,mercedes,11,1:17.499,1:16.960,
2024,3,albon,williams,12,1:17.130,1:17.167,
2024,3,bottas,sauber,13,1:17.543,1:17.340,
2024,3,kevin_magnussen,haas,14,1:17.709,1:17.427,
2024,3,ocon,alpine,15,1:17.617,1:17.697,
2024,3,hulkenberg,haas,16,1:17.976,,
2024,3,gasly,alpine,17,1:17.982,,
2024,3,ricciardo,rb,18,1:18.085,,
2024,3,zhou,sauber,19,1:18.188,,
2024,4,max_verstappen,red_bull,1,1:28.866,1:28.740,1:28.197
2024,4,perez,red_bull,2,1:29.303,1:28.752,1:28.263
2024,4,norris,mclaren,3,1:29.536,1:28.940,1:28.489
2024,4,sainz,ferrari,4,1:29.513,1:29.099,1:28.682
2024,4,alonso,aston_martin,5,1:29.254,1:29.082,1:28.686
2024,4,piastri,mclaren,6,1:29.425,1:29.148,1:28.760
2024,4,hamilton,mercedes,7,1:29.661,1:28.887,1:28.766
2024,4,leclerc,ferrari,8,1:29.338,1:29.196,1:28.786
2024,4,russell,mercedes,9,1:29.799,1:29.140,1:29.008
2024,4,tsunoda,rb,10,1:29.775,1:29.417,1:29.413
2024,4,ricciardo,rb,11,1:29.727,1:29.472,
2024,4,hulkenberg,haas,12,1:29.821,1:29.494,
2024,4,bottas,sauber,13,1:29.602,1:29.593,
2024,4,albon,williams,14,1:29.963,1:29.714,
2024,4,ocon,alpine,15,1:29.811,1:29.816,
2024,4,stroll,aston_martin,16,1:30.024,,
2024,4,gasly,alpine,17,1:30.119,,
2024,4,kevin_magnussen,haas,18,1:30.131,,
2024,4,sargeant,williams,19,1:30.139,,
2024,4,zhou,sauber,20,1:30.143,,
2024,5,max_verstappen,red_bull,1,1:34.742,1:33.794,1:33.660
2024,5,perez,red_bull,2,1:35.457,1:34.026,1:33.982
2024,5,alonso,aston_martin,3,1:35.116,1:34.652,1:34.148
2024,5,norris,mclaren,4,1:34.842,1:34.460,1:34.165
2024,5,piastri,mclaren,5,1:35.014,1:34.659,1:34.273
2024,5,leclerc,ferrari,6,1:34.797,1:34.399,1:34.289
2024,5,sainz,ferrari,7,1:34.970,1:34.368,1:34.297
2024,5,russell,mercedes,8,1:35.084,1:34.609,1:34.433
2024,5,hulkenberg,haas,9,1:35.068,1:34.667,1:34.604
2024,5,bottas,sauber,10,1:35.169,1:34.769,1:34.665
2024,5,stroll,aston_martin,11,1:35.334,1:34.838,
2024,5,ricciardo,rb,12,1:35.443,1:34.934,
2024,5,ocon,alpine,13,1:35.356,1:35.223,
2024,5,albon,williams,14,1:35.384,1:35.241,
2024,5,gasly,alpine,15,1:35.287,1:35.463,
2024,5,zhou,sauber,16,1:35.505,,
2024,5,kevin_magnussen,haas,17,1:35.516,,
2024,5,hamilton,mercedes,18,1:35.573,,
2024,5,tsunoda,rb,19,1:35.746,,
2024,5,sargeant,williams,20,1:36.358,,
2024,6,max_verstappen,red_bull,1,1:27.689,1:27.566,1:27.241
2024,6,leclerc,ferrari,2,1:28.081,1:27.533,1:27.382
2024,6,sainz,ferrari,3,1:27.937,1:27.941,1:27.455
2024,6,perez,red_bull,4,1:27.772,1:27.839,1:27.460
2024,6,norris,mclaren,5,1:27.913,1:27.871,1:27.594
2024,6,piastri,mclaren,6,1:28.032,1:27.721,1:27.675
2024,6,russell,mercedes,7,1:28.159,1:28.095,1:28.067
2024,6,hamilton,mercedes,8,1:28.167,1:27.697,1:28.107
2024,6,hulkenberg,haas,9,1:28.383,1:28.200,1:28.146
2024,6,tsunoda,rb,10,1:28.324,1:28.167,1:28.192
2024,6,stroll,aston_martin,11,1:28.177,1:28.222,
2024,6,gasly,alpine,12,1:27.976,1:28.324,
2024,6,ocon,alpine,13,1:28.209,1:28.371,
2024,6,albon,williams,14,1:28.343,1:28.413,
2024,6,alonso,aston_martin,15,1:28.453,1:28.427,
2024,6,bottas,sauber,16,1:28.463,,
2024,6,sargeant,williams,17,1:28.487,,
2024,6,ricciardo,rb,18,1:28.617,,
2024,6,kevin_magnussen,haas,19,1:28.619,,
2024,6,zhou,sauber,20,1:28.824,,
2024,7,max_verstappen,red_bull,1,1:15.762,1:15.176,1:14.746
2024,7,piastri,mclaren,2,1:15.940,1:15.407,1:14.820
2024,7,norris,mclaren,3,1:15.915,1:15.371,1:14.837
2024,7,leclerc,ferrari,4,1:15.823,1:15.328,1:14.970
2024,7,sainz,ferrari,5,1:16.015,1:15.512,1:15.233
2024,7,russell,mercedes,6,1:16.107,1:15.671,1:15.234
2024,7,tsunoda,rb,7,1:15.894,1:15.358,1:15.465
2024,7,hamilton,mercedes,8,1:16.604,1:15.677,1:15.504
2024,7,ricciardo,rb,9,1:16.060,1:15.691,1:15.674
2024,7,hulkenberg,haas,10,1:15.841,1:15.569,1:15.980
2024,7,perez,red_bull,11,1:16.404,1:15.706,
2024,7,ocon,alpine,12,1:16.361,1:15.906,
2024,7,stroll,aston_martin,13,1:16.458,1:15.992,
2024,7,albon,williams,14,1:16.524,1:16.200,
2024,7,gasly,alpine,15,1:16.015,1:16.381,
2024,7,bottas,sauber,16,1:16.626,,
2024,7,zhou,sauber,17,1:16.834,,
2024,7,kevin_magnussen,haas,18,1:16.854,,
2024,7,alonso,aston_martin,19,1:16.917,,
2024,7,sargeant,williams,20,,,
2024,8,leclerc,ferrari,1,1:11.584,1:10.825,1:10.270
2024,8,piastri,mclaren,2,1:11.500,1:10.756,1:10.424
2024,8,sainz,ferrari,3,1:11.543,1:11.075,1:10.518
2024,8,norris,mclaren,4,1:11.760,1:10.732,1:10.542
2024,8,russell,mercedes,5,1:11.492,1:10.929,1:10.543
2024,8,max_verstappen,red_bull,6,1:11.711,1:10.745,1:10.567
2024,8,hamilton,mercedes,7,1:11.528,1:11.056,1:10.621
2024,8,tsunoda,rb,8,1:11.852,1:11.106,1:10.858
2024,8,albon,williams,9,1:11.623,1:11.216,1:10.948
2024,8,gasly,alpine,10,1:11.714,1:10.896,1:11.311
2024,8,ocon,alpine,11,1:11.887,1:11.285,
2024,8,ricciardo,rb,12,1:11.785,1:11.482,
2024,8,stroll,aston_martin,13,1:11.728,1:11.563,
2024,8,alonso,aston_martin,14,1:12.019,,
2024,8,hulkenberg,haas,14,1:11.876,1:11.440,
2024,8,sargeant,williams,15,1:12.020,,
2024,8,kevin_magnussen,haas,15,1:11.832,1:11.725,
2024,8,perez,red_bull,16,1:12.060,,
2024,8,bottas,sauber,17,1:12.512,,
2024,8,zhou,sauber,18,1:13.028,,
2024,9,russell,mercedes,1,1:13.013,1:11.742,1:12.000
2024,9,max_verstappen,red_bull,2,1:12.360,1:12.549,1:12.000
2024,9,norris,mclaren,3,1:12.959,1:12.201,1:12.021
2024,9,piastri,mclaren,4,1:12.907,1:12.462,1:12.103
2024,9,ricciardo,rb,5,1:13.240,1:12.572,1:12.178
2024,9,alonso,aston_martin,6,1:13.117,1:12.635,1:12.228
2024,9,hamilton,mercedes,7,1:12.851,1:11.979,1:12.280
2024,9,tsunoda,rb,8,1:12.748,1:12.303,1:12.414
2024,9,stroll,aston_martin,9,1:13.088,1:12.659,1:12.701
2024,9,albon,williams,10,1:12.896,1:12.485,1:12.796
2024,9,leclerc,ferrari,11,1:13.107,1:12.691,
2024,9,sainz,ferrari,12,1:13.038,1:12.728,
2024,9,sargeant,williams,13,1:13.063,1:12.736,
2024,9,kevin_magnussen,haas,14,1:13.217,1:12.916,
2024,9,gasly,alpine,15,1:13.289,1:12.940,
2024,9,perez,red_bull,16,1:13.326,,
