year,round,driverId,points,wins,position
2025,19,tsunoda,28,0,16
2025,19,gasly,20,0,17
2025,19,bearman,20,0,18
2025,19,bortoleto,18,0,19
2025,19,colapinto,0,0,20
2025,19,doohan,0,0,21
2025,20,norris,357,6,1
2025,20,piastri,356,7,2
2025,20,max_verstappen,321,5,3
2025,20,russell,258,2,4
2025,20,leclerc,210,0,5
2025,20,hamilton,146,0,6
2025,20,antonelli,97,0,7
2025,20,albon,73,0,8
2025,20,hulkenberg,41,0,9
2025,20,hadjar,39,0,10
2025,20,sainz,38,0,11
2025,20,alonso,37,0,12
2025,20,bearman,32,0,13
2025,20,stroll,32,0,14
2025,20,lawson,30,0,15
2025,20,ocon,30,0,16
2025,20,tsunoda,28,0,17
2025,20,gasly,20,0,18
2025,20,bortoleto,19,0,19
2025,20,colapinto,0,0,20
2025,20,doohan,0,0,21
2025,21,norris,390,7,1
2025,21,piastri,366,7,2
2025,21,max_verstappen,341,5,3
2025,21,russell,276,2,4
2025,21,leclerc,214,0,5
2025,21,hamilton,148,0,6
2025,21,antonelli,122,0,7
2025,21,albon,73,0,8
2025,21,hulkenberg,43,0,9
2025,21,hadjar,43,0,10
2025,21,bearman,40,0,11
2025,21,alonso,40,0,12
2025,21,sainz,38,0,13
2025,21,lawson,36,0,14
2025,21,stroll,32,0,15
2025,21,ocon,30,0,16
2025,21,tsunoda,28,0,17
2025,21,gasly,22,0,18
2025,21,bortoleto,19,0,19
2025,21,colapinto,0,0,20
2025,21,doohan,0,0,21
2025,22,norris,390,7,1
2025,22,piastri,366,7,2
2025,22,max_verstappen,366,6,3
2025,22,russell,294,2,4
2025,22,leclerc,226,0,5
2025,22,hamilton,152,0,6
2025,22,antonelli,137,0,7
2025,22,albon,73,0,8
2025,22,hadjar,51,0,9
2025,22,hulkenberg,49,0,10
2025,22,sainz,48,0,11
2025,22,bearman,41,0,12
2025,22,alonso,40,0,13
2025,22,lawson,36,0,14
2025,22,ocon,32,0,15
2025,22,stroll,32,0,16
2025,22,tsunoda,28,0,17
2025,22,gasly,22,0,18
2025,22,bortoleto,19,0,19
2025,22,colapinto,0,0,20
2025,22,doohan,0,0,21
2025,23,norris,408,7,1
2025,23,max_verstappen,396,7,2
2025,23,piastri,392,7,3
2025,23,russell,309,2,4
2025,23,leclerc,230,0,5
2025,23,hamilton,152,0,6
2025,23,antonelli,150,0,7
2025,23,albon,73,0,8
2025,23,sainz,64,0,9
2025,23,hadjar,51,0,10
2025,23,hulkenberg,49,0,11
2025,23,alonso,48,0,12
2025,23,bearman,41,0,13
2025,23,lawson,38,0,14
2025,23,tsunoda,33,0,15
2025,23,ocon,32,0,16
2025,23,stroll,32,0,17
2025,23,gasly,22,0,18
2025,23,bortoleto,19,0,19
2025,23,colapinto,0,0,20
2025,23,doohan,0,0,21
2025,24,norris,423,7,1
2025,24,max_verstappen,421,8,2
2025,24,piastri,410,7,3
2025,24,russell,319,2,4
2025,24,leclerc,242,0,5
2025,24,hamilton,156,0,6
2025,24,antonelli,150,0,7
2025,24,albon,73,0,8
2025,24,sainz,64,0,9
2025,24,alonso,56,0,10
2025,24,hulkenberg,51,0,11
2025,24,hadjar,51,0,12
2025,24,bearman,41,0,13
2025,24,lawson,38,0,14
2025,24,ocon,38,0,15
2025,24,stroll,33,0,16
2025,24,tsunoda,33,0,17
2025,24,gasly,22,0,18
2025,24,bortoleto,19,0,19
2025,24,colapinto,0,0,20
2025,24,doohan,0,0,21
2026,1,russell,25,1,1
2026,1,antonelli,18,0,2
2026,1,leclerc,15,0,3
2026,1,hamilton,12,0,4
2026,1,norris,10,0,5
2026,1,max_verstappen,8,0,6
2026,1,bearman,6,0,7
2026,1,arvid_lindblad,4,0,8
2026,1,bortoleto,2,0,9
2026,1,gasly,1,0,10
2026,1,ocon,0,0,11
2026,1,albon,0,0,12
2026,1,lawson,0,0,13
2026,1,colapinto,0,0,14
2026,1,sainz,0,0,15
2026,1,perez,0,0,16
2026,1,hadjar,0,0,17
2026,1,piastri,0,0,18
2026,1,hulkenberg,0,0,19
2026,1,alonso,0,0,20
2026,1,bottas,0,0,21
2026,1,stroll,0,0,-
2026,2,russell,51,1,1
2026,2,antonelli,47,1,2
2026,2,leclerc,34,0,3
2026,2,hamilton,33,0,4
2026,2,bearman,17,0,5
2026,2,norris,15,0,6
2026,2,gasly,9,0,7
2026,2,max_verstappen,8,0,8
2026,2,lawson,8,0,9
2026,2,arvid_lindblad,4,0,10
2026,2,hadjar,4,0,11
2026,2,piastri,3,0,12
2026,2,sainz,2,0,13
2026,2,bortoleto,2,0,14
2026,2,colapinto,1,0,15
2026,2,ocon,0,0,16
2026,2,hulkenberg,0,0,17
2026,2,albon,0,0,18
2026,2,bottas,0,0,19
2026,2,perez,0,0,20
2026,2,alonso,0,0,21
2026,2,stroll,0,0,22
2026,3,antonelli,72,2,1
2026,3,russell,63,1,2
2026,3,leclerc,49,0,3
2026,3,hamilton,41,0,4
2026,3,norris,25,0,5
2026,3,piastri,21,0,6
2026,3,bearman,17,0,7
2026,3,gasly,15,0,8
2026,3,max_verstappen,12,0,9
2026,3,lawson,10,0,10
2026,3,arvid_lindblad,4,0,11
2026,3,hadjar,4,0,12
2026,3,bortoleto,2,0,13
2026,3,sainz,2,0,14
2026,3,ocon,1,0,15
2026,3,colapinto,1,0,16
2026,3,hulkenberg,0,0,17
2026,3,albon,0,0,18
2026,3,bottas,0,0,19
2026,3,perez,0,0,20
2026,3,alonso,0,0,21
2026,3,stroll,0,0,22
2026,4,antonelli,100,3,1
2026,4,russell,80,1,2
2026,4,leclerc,59,0,3
2026,4,norris,51,0,4
2026,4,hamilton,51,0,5
2026,4,piastri,43,0,6
2026,4,max_verstappen,26,0,7
2026,4,bearman,17,0,8
2026,4,gasly,16,0,9
2026,4,lawson,10,0,10
2026,4,colapinto,7,0,11
2026,4,arvid_lindblad,4,0,12
2026,4,hadjar,4,0,13
2026,4,sainz,4,0,14
2026,4,bortoleto,2,0,15
2026,4,ocon,1,0,16
2026,4,albon,1,0,17
2026,4,hulkenberg,0,0,18
2026,4,bottas,0,0,19
2026,4,perez,0,0,20
2026,4,alonso,0,0,21
2026,4,stroll,0,0,22
2026,5,antonelli,131,4,1
2026,5,russell,88,1,2
2026,5,leclerc,75,0,3
2026,5,hamilton,72,0,4
2026,5,norris,58,0,5
2026,5,piastri,48,0,6
2026,5,max_verstappen,43,0,7
2026,5,gasly,20,0,8
2026,5,bearman,18,0,9
2026,5,lawson,16,0,10
2026,5,colapinto,15,0,11
2026,5,hadjar,14,0,12
2026,5,sainz,6,0,13
2026,5,arvid_lindblad,5,0,14
2026,5,bortoleto,2,0,15
2026,5,ocon,1,0,16
2026,5,albon,1,0,17
2026,5,hulkenberg,0,0,18
2026,5,bottas,0,0,19
2026,5,perez,0,0,20
2026,5,stroll,0,0,21
2026,5,alonso,0,0,22
2026,6,antonelli,156,5,1
2026,6,hamilton,90,0,2
2026,6,russell,88,1,3
2026,6,leclerc,75,0,4
2026,6,piastri,58,0,5
2026,6,norris,58,0,6
2026,6,max_verstappen,43,0,7
2026,6,gasly,35,0,8
2026,6,hadjar,26,0,9
2026,6,lawson,24,0,10
2026,6,bearman,18,0,11
2026,6,colapinto,15,0,12
2026,6,arvid_lindblad,11,0,13
2026,6,sainz,6,0,14
2026,6,albon,5,0,15
2026,6,ocon,3,0,16
2026,6,bortoleto,2,0,17
2026,6,alonso,1,0,18
2026,6,hulkenberg,0,0,19
2026,6,bottas,0,0,20
2026,6,perez,0,0,21
2026,6,stroll,0,0,22
2026,7,antonelli,156,5,1
2026,7,hamilton,115,1,2
2026,7,russell,106,1,3
2026,7,leclerc,75,0,4
2026,7,norris,73,0,5
2026,7,piastri,68,0,6
2026,7,max_verstappen,55,0,7
2026,7,gasly,41,0,8
2026,7,hadjar,34,0,9
2026,7,lawson,28,0,10
2026,7,bearman,18,0,11
2026,7,colapinto,16,0,12
2026,7,arvid_lindblad,13,0,13
2026,7,sainz,6,0,14
2026,7,albon,5,0,15
2026,7,ocon,3,0,16
2026,7,bortoleto,2,0,17
2026,7,alonso,1,0,18
2026,7,hulkenberg,0,0,19
2026,7,bottas,0,0,20
2026,7,perez,0,0,21
2026,7,stroll,0,0,22
2026,8,antonelli,171,5,1
2026,8,russell,131,2,2
2026,8,hamilton,125,1,3
2026,8,piastri,80,0,4
2026,8,norris,79,0,5
2026,8,leclerc,79,0,6
2026,8,max_verstappen,73,0,7
2026,8,hadjar,42,0,8
2026,8,gasly,41,0,9
2026,8,lawson,30,0,10
2026,8,bearman,18,0,11
2026,8,colapinto,16,0,12
2026,8,arvid_lindblad,14,0,13
2026,8,sainz,6,0,14
2026,8,albon,5,0,15
2026,8,ocon,3,0,16
2026,8,bortoleto,2,0,17
2026,8,alonso,1,0,18
2026,8,hulkenberg,0,0,19
2026,8,bottas,0,0,20
2026,8,perez,0,0,21
2026,8,stroll,0,0,22
2026,9,antonelli,179,5,1
2026,9,russell,154,2,2
2026,9,hamilton,147,1,3
2026,9,leclerc,108,1,4
2026,9,norris,97,0,5
2026,9,piastri,82,0,6
2026,9,max_verstappen,76,0,7
2026,9,hadjar,52,0,8
2026,9,gasly,42,0,9
2026,9,lawson,39,0,10
2026,9,arvid_lindblad,20,0,11
2026,9,bearman,18,0,12
2026,9,colapinto,18,0,13
2026,9,bortoleto,6,0,14
2026,9,sainz,6,0,15
2026,9,albon,5,0,16
2026,9,ocon,3,0,17
2026,9,alonso,1,0,18
2026,9,hulkenberg,0,0,19
2026,9,bottas,0,0,20
2026,9,perez,0,0,21
2026,9,stroll,0,0,22
2026,10,antonelli,204,6,1
2026,10,hamilton,159,1,2
2026,10,russell,154,2,3
2026,10,leclerc,126,1,4
2026,10,norris,103,0,5
2026,10,piastri,92,0,6
2026,10,max_verstappen,91,0,7
2026,10,hadjar,60,0,8
2026,10,gasly,42,0,9
2026,10,lawson,39,0,10
2026,10,arvid_lindblad,22,0,11
2026,10,colapinto,19,0,12
2026,10,bearman,18,0,13
2026,10,bortoleto,10,0,14
2026,10,sainz,6,0,15
2026,10,albon,5,0,16
2026,10,ocon,3,0,17
2026,10,alonso,1,0,18
2026,10,hulkenberg,0,0,19
2026,10,bottas,0,0,20
2026,10,perez,0,0,21
2026,10,stroll,0,0,22
2026,11,antonelli,219,6,1
2026,11,hamilton,169,1,2
2026,11,russell,160,2,3
2026,11,leclerc,138,1,4
2026,11,norris,128,1,5
2026,11,max_verstappen,109,0,6
2026,11,piastri,92,0,7
2026,11,hadjar,68,0,8
2026,11,lawson,43,0,9
2026,11,gasly,42,0,10
2026,11,arvid_lindblad,23,0,11
2026,11,colapinto,19,0,12
2026,11,bearman,18,0,13
2026,11,bortoleto,10,0,14
2026,11,sainz,6,0,15
2026,11,albon,5,0,16
2026,11,ocon,3,0,17
2026,11,hulkenberg,2,0,18
2026,11,alonso,1,0,19
2026,11,stroll,0,0,20
2026,11,bottas,0,0,21
2026,11,perez,0,0,22
